3471525649	1026	VeryHigh	True	Abandon/disconnect	
3471514265	1192	VeryHigh	True	Abandon/disconnect	
3471510413	1781	VeryHigh	False		
3471509015	1568	VeryHigh	False		
3471507835	1861	VeryHigh	False		
3471506018	2064	VeryHigh	False		
3471505987	1793	VeryHigh	True	Abandon/disconnect	
3471513536	1066	High	True	Abandon/disconnect	
3471512429	1796	High	False		
3471509455	2062	High	False		
3471509251	1939	High	False		
3471508036	2091	High	False		
3471527337	0	Normal	True	Abandon/disconnect	
3471523405	1101	Normal	True	Abandon/disconnect	
3471521272	1113	Normal	True	Abandon/disconnect	
3471519941	717	Normal	True	Abandon/disconnect	
3471519660	1254	Normal	True	Abandon/disconnect	
3471517843	1487	Normal	True	Abandon/disconnect	
3471517184	1562	Normal	True	Abandon/disconnect	
3471516912	1307	Normal	True	Abandon/disconnect	
3471516147	465	Normal	True	Abandon/disconnect	
3471516069	1138	Normal	True	Abandon/disconnect	
3471521324	1343	VeryHigh	True	Abandon/disconnect	
3471519940	897	VeryHigh	True	Abandon/disconnect	
3471517163	1391	VeryHigh	False		
3471511283	1627	VeryHigh	True	Abandon/disconnect	
3471508322	2079	VeryHigh	True	Abandon/disconnect	
3471526073	714	High	True	Abandon/disconnect	
3471519429	366	High	True	Abandon/disconnect	
3471518383	1206	High	False		
3471511022	1965	High	True	Abandon/disconnect	
3471528590	431	Normal	True	Abandon/disconnect	
3471521525	1244	Normal	False		
3471519359	1276	Normal	True	Abandon/disconnect	
3471517011	1561	Normal	False		
3471516684	776	Normal	True	Abandon/disconnect	
3471516534	894	Normal	True	Abandon/disconnect	
3471515374	1636	Normal	False		
3471515200	1503	Normal	True	Abandon/disconnect	
3471515027	280	Normal	True	Abandon/disconnect	
3471514096	1672	Normal	True	Abandon/disconnect	
3471514032	1251	Normal	True	Abandon/disconnect	
3471512480	1843	VeryHigh	False		
3471524830	1035	High	True	Abandon/disconnect	
3471521636	432	High	True	Abandon/disconnect	
3471509602	2082	High	True	Abandon/disconnect	
3471509482	1995	High	True	Abandon/disconnect	
3471523793	1171	Normal	True	Abandon/disconnect	
3471520211	530	Normal	True	Abandon/disconnect	
3471507859	2267	VeryHigh	False		
3471505283	2513	VeryHigh	False		
3471505094	1279	VeryHigh	True	Abandon/disconnect	
3471503983	2387	VeryHigh	False		
3471515512	1679	High	False		
3471506369	1861	High	False		
3471501185	2225	High	False		
3471500667	1877	High	False		
3471500380	2160	High	False		
3471500052	2365	High	False		
3471499035	1073	High	True	Abandon/disconnect	
3471530213	728	Normal	True	Abandon/disconnect	
3471526521	178	Normal	True	Abandon/disconnect	
3471518879	1241	Normal	True	Abandon/disconnect	
3471515741	1578	Normal	True	Abandon/disconnect	
3471514815	1881	Normal	True	Abandon/disconnect	
3471513451	1963	Normal	True	Abandon/disconnect	
3471513080	1557	Normal	True	Abandon/disconnect	
3471512702	1663	Normal	False		
3471512286	1307	Normal	True	Abandon/disconnect	
3471512180	1637	Normal	True	Abandon/disconnect	
3471512144	1563	Normal	True	Abandon/disconnect	
3471512130	1617	Normal	True	Abandon/disconnect	
3471511442	1609	Normal	False		
3471522754	1111	VeryHigh	False		
3471519807	552	VeryHigh	True	Abandon/disconnect	
3471511237	1970	VeryHigh	False		
3471508764	1897	VeryHigh	False		
3471508013	1921	VeryHigh	False		
3471511255	1992	High	False		
3471506272	1812	High	True	Abandon/disconnect	
3471506039	1170	High	False		
3471505446	2334	High	False		
3471503568	2261	High	True	Abandon/disconnect	
3471500946	1836	High	True	Abandon/disconnect	
3471500258	2661	High	False		
3471499648	2017	High	False		
3471531135	661	Normal	True	Abandon/disconnect	
3471530082	488	Normal	True	Abandon/disconnect	
3471526387	1083	Normal	True	Abandon/disconnect	
3471522760	1259	Normal	True	Abandon/disconnect	
3471521016	1209	Normal	True	Abandon/disconnect	
3471519489	1398	Normal	True	Abandon/disconnect	
3471518782	1599	Normal	True	Abandon/disconnect	
3471518384	1362	Normal	True	Abandon/disconnect	
3471517650	1695	Normal	True	Abandon/disconnect	
3471517103	1469	Normal	True	Abandon/disconnect	
3471517083	1346	Normal	True	Abandon/disconnect	
3471516938	679	Normal	True	Abandon/disconnect	
3471516319	1644	Normal	True	Abandon/disconnect	
3471515322	452	Normal	True	Abandon/disconnect	
3471515495	1679	VeryHigh	False		
3471508001	2152	VeryHigh	False		
3471506851	2138	VeryHigh	False		
3471504809	2331	VeryHigh	True	Abandon/disconnect	
3471511513	1702	High	True	Abandon/disconnect	
3471508621	2188	High	False		
3471504683	2548	High	False		
3471502925	2464	High	False		
3471502779	2288	High	True	Abandon/disconnect	
3471502324	2474	High	False		
3471500327	2562	High	False		
3471499449	2624	High	True	Abandon/disconnect	
3471499399	2484	High	True	Abandon/disconnect	
3471517577	1252	Normal	True	Abandon/disconnect	
3471516757	1689	Normal	False		
3471515603	1891	Normal	True	Abandon/disconnect	
3471515469	1642	Normal	True	Abandon/disconnect	
3471514670	1888	Normal	True	Abandon/disconnect	
3471514505	1903	Normal	False		
3471512988	1784	Normal	False		
3471522625	119	VeryHigh	True	Abandon/disconnect	
3471521822	1324	VeryHigh	True	Abandon/disconnect	
3471515157	1783	VeryHigh	True	Abandon/disconnect	
3471522444	173	High	True	Abandon/disconnect	
3471515345	1815	High	False		
3471514421	1725	High	True	Abandon/disconnect	
3471512630	1971	High	False		
3471512450	2031	High	True	Abandon/disconnect	
3471512108	919	High	True	Abandon/disconnect	
3471511222	1870	High	False		
3471511123	1989	High	True	Abandon/disconnect	
3471531141	555	Normal	True	Abandon/disconnect	
3471530634	729	Normal	True	Abandon/disconnect	
3471530245	665	Normal	True	Abandon/disconnect	
3471529349	729	Normal	True	Abandon/disconnect	
3471526398	382	Normal	True	Abandon/disconnect	
3471523625	1275	Normal	True	Abandon/disconnect	
3471519721	1612	VeryHigh	True	Abandon/disconnect	
3471506860	2337	VeryHigh	False		
3471502502	2289	VeryHigh	False		
3471501190	1511	VeryHigh	True	Abandon/disconnect	
3471501021	2468	VeryHigh	False		
3471500050	1638	VeryHigh	False		
3471498137	1820	VeryHigh	False		
3471496556	2548	VeryHigh	True	Abandon/disconnect	
3471513893	1548	High	True	Abandon/disconnect	
3471506293	2013	High	False		
3471502557	2188	High	False		
3471501333	2392	High	False		
3471497945	2474	High	False		
3471496984	3293	High	False		
3471495349	2954	High	True	Abandon/disconnect	
3471494019	2011	High	True	Abandon/disconnect	
3471527837	986	Normal	True	Abandon/disconnect	
3471525594	909	Normal	True	Abandon/disconnect	
3471519838	1655	Normal	True	Abandon/disconnect	
3471519600	1225	Normal	True	Abandon/disconnect	
3471519102	1683	Normal	False		
3471519081	1512	Normal	True	Abandon/disconnect	
3471518628	1602	Normal	False		
3471517460	1465	Normal	True	Abandon/disconnect	
3471517136	1781	Normal	False		
3471516613	1845	Normal	True	Abandon/disconnect	
3471514741	1779	Normal	False		
3471514278	1709	Normal	True	Abandon/disconnect	
3471514092	239	Normal	True	Abandon/disconnect	
3471513137	1959	Normal	True	Abandon/disconnect	
3471513062	2018	Normal	False		
3471515562	1979	VeryHigh	False		
3471511420	2154	VeryHigh	False		
3471508681	2172	VeryHigh	False		
3471507277	2277	VeryHigh	False		
3471506805	2069	VeryHigh	False		
3471511656	1932	High	False		
3471505532	2437	High	False		
3471504137	2719	High	True	Abandon/disconnect	
3471530313	832	Normal	True	Abandon/disconnect	
3471524525	1030	Normal	True	Abandon/disconnect	
3471524004	1243	Normal	True	Abandon/disconnect	
3471522073	1455	Normal	True	Abandon/disconnect	
3471519459	1525	Normal	False		
3471518697	1574	Normal	False		
3471518077	1769	Normal	True	Abandon/disconnect	
3471517770	1708	Normal	True	Abandon/disconnect	
3471517366	1742	Normal	False		
3471515047	1728	VeryHigh	True	Abandon/disconnect	
3471510613	553	VeryHigh	True	Shorter than min duration (600 seconds)	
3471507515	1624	VeryHigh	False		
3471516435	1747	High	False		
3471514732	2066	High	False		
3471512009	1792	High	False		
3471510798	2051	High	False		
3471510692	2105	High	True	Abandon/disconnect	
3471506206	2446	High	True	Abandon/disconnect	
3471505647	1851	High	True	Abandon/disconnect	
3471503526	2503	High	False		
3471502554	2465	High	True	Abandon/disconnect	
3471501934	2858	High	False		
3471521876	1336	Normal	True	Abandon/disconnect	
3471520045	1657	Normal	True	Abandon/disconnect	
3471514459	1970	Normal	False		
3471514357	1583	Normal	False		
3471513488	1556	Normal	False		
3471518616	1635	VeryHigh	False		
3471515542	1935	VeryHigh	False		
3471510602	2230	High	True	Abandon/disconnect	
3471507838	2255	High	False		
3471507817	2414	High	False		
3471532244	701	Normal	True	Abandon/disconnect	
3471528308	627	Normal	True	Abandon/disconnect	
3471524575	1253	Normal	True	Abandon/disconnect	
3471524337	620	Normal	True	Abandon/disconnect	
3471521496	1355	Normal	True	Abandon/disconnect	
3471520402	815	Normal	True	Abandon/disconnect	
3471519923	1442	Normal	False		
3471529808	621	VeryHigh	True	Abandon/disconnect	
3471519999	1596	VeryHigh	False		
3471516047	1870	VeryHigh	False		
3471513866	2197	VeryHigh	False		
3471507220	2346	VeryHigh	True	Abandon/disconnect	
3471520236	1544	High	True	Abandon/disconnect	
3471514583	1656	High	False		
3471506063	1764	High	False		
3471504484	1959	High	False		
3471503981	2016	High	False		
3471526800	851	Normal	True	Abandon/disconnect	
3471524589	1181	Normal	False		
3471522751	1348	Normal	False		
3471522153	1520	Normal	True	Abandon/disconnect	
3471521932	1560	Normal	True	Abandon/disconnect	
3471521514	1635	Normal	True	Abandon/disconnect	
3471521340	1252	Normal	True	Abandon/disconnect	
3471519534	1503	Normal	True	Abandon/disconnect	
3471518079	1702	Normal	False		
3471517868	1888	Normal	True	Abandon/disconnect	
3471517441	1440	Normal	True	Abandon/disconnect	
3471517287	0	Normal	True	Abandon/disconnect	
3471516853	1359	Normal	False		
3471507543	2516	VeryHigh	True	Abandon/disconnect	
3471507115	2312	VeryHigh	False		
3471504749	2613	VeryHigh	False		
3471504409	2020	VeryHigh	False		
3471502570	2893	High	False		
3471501166	2782	High	False		
3471499253	704	High	True	Abandon/disconnect	
3471527706	1143	Normal	True	Abandon/disconnect	
3471526620	1292	Normal	False		
3471525178	1330	Normal	False		
3471520406	1787	Normal	True	Abandon/disconnect	
3471516057	2061	Normal	True	Abandon/disconnect	
3471515098	1935	Normal	True	Abandon/disconnect	
3471523672	1457	VeryHigh	False		
3471517589	1682	High	True	Abandon/disconnect	
3471511522	2234	High	False		
3471530824	340	Normal	True	Abandon/disconnect	
3471527313	1112	Normal	False		
3471526251	1251	Normal	True	Abandon/disconnect	
3471525902	1206	Normal	True	Abandon/disconnect	
3471523825	1499	Normal	True	Abandon/disconnect	
3471523635	1368	Normal	False		
3471522992	1251	Normal	True	Abandon/disconnect	
3471522266	1544	Normal	True	Abandon/disconnect	
3471521976	1615	Normal	False		
3471520721	1319	High	False		
3471510572	2063	High	True	Abandon/disconnect	
3471508967	2213	High	False		
3471508447	2208	High	False		
3471528070	894	Normal	True	Abandon/disconnect	
3471526678	1315	Normal	False		
3471524783	1314	Normal	True	Abandon/disconnect	
3471521111	1560	Normal	True	Abandon/disconnect	
3471519888	1637	Normal	False		
3471519881	1504	Normal	False		
3471519805	1831	Normal	True	Abandon/disconnect	
3471521017	1521	VeryHigh	False		
3471515430	1970	High	False		
3471508601	2195	High	False		
3471529035	1179	Normal	False		
3471521821	1426	Normal	True	Abandon/disconnect	
3471521716	1459	Normal	True	Abandon/disconnect	
3471521475	1590	Normal	True	Abandon/disconnect	
3471520460	1537	Normal	False		
3471520274	1544	Normal	False		
3471520031	935	Normal	True	Abandon/disconnect	
3471519192	1736	Normal	False		
3471518355	1927	Normal	False		
3471518228	1761	Normal	False		
3471518170	1651	Normal	True	Abandon/disconnect	
3471513234	1690	VeryHigh	False		
3471507587	2567	VeryHigh	False		
3471513620	2200	High	False		
3471512135	2196	High	True	Abandon/disconnect	
3471507730	2578	High	True	Abandon/disconnect	
3471507415	1989	High	False		
3471526544	1159	Normal	True	Abandon/disconnect	
3471524425	1529	Normal	False		
3471523895	1390	Normal	True	Abandon/disconnect	
3471522848	1602	Normal	True	Abandon/disconnect	
3471521671	1717	Normal	False		
3471520408	1486	Normal	True	Abandon/disconnect	
3471520156	1754	Normal	True	Abandon/disconnect	
3471519582	1452	Normal	False		
3471518508	1863	Normal	False		
3471521018	1509	VeryHigh	True	Abandon/disconnect	
3471508882	2115	High	False		
3471508081	2583	High	False		
3471526601	1317	Normal	True	Abandon/disconnect	
3471524905	1490	Normal	True	Abandon/disconnect	
3471523373	1409	Normal	True	Abandon/disconnect	
3471521173	1432	Normal	True	Abandon/disconnect	
3471520542	1776	Normal	True	Abandon/disconnect	
3471519968	1774	Normal	False		
3471519305	1891	Normal	True	Abandon/disconnect	
3471509117	2044	VeryHigh	True	Abandon/disconnect	
3471516432	2031	High	False		
3471514512	2267	High	True	Abandon/disconnect	
3471507419	2493	High	True	Abandon/disconnect	
3471527020	1262	Normal	True	Abandon/disconnect	
3471523208	1502	Normal	True	Abandon/disconnect	
3471522382	1678	Normal	False		
3471521669	1508	Normal	True	Abandon/disconnect	
3471520751	1852	Normal	False		
3471519643	1888	Normal	False		
3471521565	1143	VeryHigh	True	Abandon/disconnect	
3471524603	1205	Normal	True	Abandon/disconnect	
3471524400	1428	Normal	False		
3471523239	1751	Normal	True	Abandon/disconnect	
3471522196	1580	Normal	False		
3471521799	1703	Normal	False		
3471521581	1603	Normal	False		
3471521266	1850	Normal	False		
3471520906	1610	Normal	True	Abandon/disconnect	
3471524731	1489	VeryHigh	False		
3471524066	1526	VeryHigh	False		
3471516778	1788	High	False		
3471515503	2045	High	False		
3471513662	2284	High	False		
3471533249	904	Normal	True	Abandon/disconnect	
3471533059	881	Normal	True	Abandon/disconnect	
3471530334	949	Normal	True	Abandon/disconnect	
3471528346	971	Normal	True	Abandon/disconnect	
3471524035	1598	Normal	False		
3471523551	1729	Normal	False		
3471521758	1239	Normal	False		
3471521625	1671	Normal	True	Abandon/disconnect	
3471518766	1880	Normal	False		
3471518540	1860	Normal	True	Abandon/disconnect	
3471508225	2788	VeryHigh	False		
3471506535	1640	VeryHigh	True	Abandon/disconnect	
3471504520	2048	VeryHigh	False		
3471503449	2783	VeryHigh	False		
3471502434	2925	VeryHigh	False		
3471501903	2278	VeryHigh	False		
3471501748	2555	VeryHigh	True	Abandon/disconnect	
3471518735	1944	High	False		
3471515896	1926	High	False		
3471504299	1926	High	False		
3471501286	2819	High	False		
3471498862	3256	High	True	Abandon/disconnect	
3471531008	1046	Normal	True	Abandon/disconnect	
3471530766	994	Normal	True	Abandon/disconnect	
3471522339	1685	Normal	False		
3471519737	1755	Normal	False		
3471519361	1817	Normal	False		
3471519122	1709	Normal	True	Abandon/disconnect	
3471518189	1661	Normal	False		
3471516776	2031	Normal	False		
3471516392	2242	Normal	False		
3471510449	2352	VeryHigh	False		
3471510293	2430	VeryHigh	False		
3471505922	2296	VeryHigh	False		
3471529748	1028	High	True	Abandon/disconnect	
3471529115	1155	High	True	Abandon/disconnect	
3471522704	1593	High	False		
3471522540	1553	High	False		
3471511394	2434	High	False		
3471507781	2766	High	True	Abandon/disconnect	
3471507149	1653	High	True	Abandon/disconnect	
3471506594	2316	High	False		
3471526241	1337	Normal	True	Abandon/disconnect	
3471525436	1124	Normal	True	Abandon/disconnect	
3471525095	1585	Normal	False		
3471522758	1633	Normal	False		
3471516572	2042	VeryHigh	False		
3471527336	1463	Normal	True	Abandon/disconnect	
3471525645	1385	Normal	True	Abandon/disconnect	
3471524420	1425	Normal	True	Abandon/disconnect	
3471523642	1721	Normal	False		
3471523391	1576	Normal	True	Abandon/disconnect	
3471522945	1784	Normal	False		
3471522696	1668	Normal	True	Abandon/disconnect	
3471522263	1620	Normal	True	Abandon/disconnect	
3471522205	1867	Normal	True	Abandon/disconnect	
3471509549	2384	VeryHigh	True	Abandon/disconnect	
3471522961	1495	High	True	Abandon/disconnect	
3471521201	1576	High	False		
3471509661	2156	High	False		
3471505907	2903	High	False		
3471505252	2179	High	True	Abandon/disconnect	
3471533205	868	Normal	True	Abandon/disconnect	
3471526739	1013	Normal	True	Abandon/disconnect	
3471522990	1670	Normal	True	Abandon/disconnect	
3471519872	2039	Normal	True	Abandon/disconnect	
3471519575	1949	Normal	True	Abandon/disconnect	
3471519069	2115	Normal	False		
3471520925	1798	VeryHigh	False		
3471516910	1980	VeryHigh	True	Abandon/disconnect	
3471514932	2237	VeryHigh	False		
3471512679	2393	High	False		
3471532284	1057	Normal	True	Abandon/disconnect	
3471525196	1628	Normal	True	Abandon/disconnect	
3471521764	1302	Normal	True	Abandon/disconnect	
3471521218	1716	Normal	True	Abandon/disconnect	
3471521027	1618	Normal	False		
3471520219	2021	Normal	False		
3471525311	954	VeryHigh	True	Abandon/disconnect	
3471524723	1609	VeryHigh	False		
3471524681	1604	VeryHigh	False		
3471518221	1883	VeryHigh	False		
3471515821	2117	VeryHigh	False		
3471532324	872	High	True	Abandon/disconnect	
3471521982	1710	High	False		
3471520248	1793	High	True	Abandon/disconnect	
3471514300	2003	High	False		
3471513437	1921	High	False		
3471512353	2480	High	False		
3471532769	1184	Normal	True	Abandon/disconnect	
3471530871	1159	Normal	True	Abandon/disconnect	
3471529719	1170	Normal	False		
3471529174	1054	Normal	True	Abandon/disconnect	
3471528758	1114	Normal	True	Abandon/disconnect	
3471528755	1261	Normal	True	Abandon/disconnect	
3471527328	1424	Normal	True	Abandon/disconnect	
3471527233	1517	Normal	True	Abandon/disconnect	
3471527206	1456	Normal	True	Abandon/disconnect	
3471521233	1691	VeryHigh	False		
3471520293	1828	VeryHigh	False		
3471526456	1579	High	False		
3471519151	1996	High	True	Abandon/disconnect	
3471518875	2188	High	True	Abandon/disconnect	
3471518578	2231	High	False		
3471517304	2228	High	False		
3471516874	2320	High	False		
3471531123	1043	Normal	True	Abandon/disconnect	
3471530242	1009	Normal	True	Abandon/disconnect	
3471529332	1117	Normal	True	Abandon/disconnect	
3471528817	1463	Normal	False		
3471528181	1344	Normal	True	Abandon/disconnect	
3471527915	1404	Normal	True	Abandon/disconnect	
3471525552	1476	Normal	True	Abandon/disconnect	
3471525198	1212	Normal	True	Abandon/disconnect	
